trip_name,trip_category_detail,trip_address,trip_times,place_page,trip_phone,info_content,place_category_group
교보문고 동대문점,서점,서울 중구 장충단로13길 20 현대시티아울렛 지하1층,"['화: 10:30 - 21:00', '수: 10:30 - 21:00', '목: 10:30 - 21:00', '금: 10:30 - 21:30', '토: 10:30 - 21:30', '일: 10:30 - 21:30', '월: 10:30 - 21:00']",http://www.kyobobook.co.kr/storen/MainStore.laf?SITE=41,1544-1900,흥인지문과 동대문디자인플라자가 있는 대한민국 No.1 패션의 중심 동대문에 위치한 교보문고 동대문 바로드림센터입니다.  무료 주차안내 기본 1시간 무료주차 1만원이상 2시간 무료주차 3만원이상 3시간 무료주차 5만원이상 4시간 무료주차,쇼핑
원진인테리어,"벽지,장판,마루",서울 중구 동호로 381 원진인테리어 1층,"['화: 09:00 - 18:00', '수: 09:00 - 18:00', '목: 09:00 - 18:00', '금: 09:00 - 18:00', '토: 09:00 - 17:00', '일: 정기휴무 (매주 일요일)', '월: 09:00 - 18:00']",http://www.wjinterior.co.kr/,02-2265-0174,방산시장 유일한 매장 소속 시공팀 직접 시공 벽지 잘 골라주기로 유명한 벽지 스타일링 전문샵 원진인테리어 방산시장 벽지 1타강사 쪼쌤과 함께하는 벽지 스타일링 벽지 선택 어디로 가야할지...가격은 괜찮은지... 이것저것 고민 많으셨죠 방산시장에서 도배를 알아보시려면 가장 먼저 들러야 하는 곳 입니다. 도배 견적 잘 받는 TIP을 알려드려요. 그리고 도배견적 주의사항 알려드립니다. 그러니 견적 알아보실 땐 가장 먼저 들러주세요 벽지 스타일리스트와 함께하는 선택에서 부터 전문 도배사까지 그리고 방산시장 도매 가격으로 이 모든 혜택을 누리세요~ 저희는 제품 가격은 카드 제로페이  현금영수증 100% 발행 합니다 ,쇼핑
알레르망 동대문종합시장점,"침구,커튼",서울 종로구 청계천로 279 A동 1층 1082~1086호,"['화: 09:30 - 18:30', '수: 09:30 - 18:30', '목: 09:30 - 18:30', '금: 09:30 - 18:30', '토: 10:00 - 18:00', '일(10/22): 정기휴무 (매달 2, 4번째 일요일)', '월: 09:30 - 18:30']",http://www.allerman.com/,0507-1417-6613,피부를 생각하는 침구과학 알레르망 알레르망 동대문종합시장점 참사랑을 찾아주셔서 감사드립니다. 알레르망은 이불속의 아토피와 집먼지 진드기를 차단하여 먼지없는 깨끗한 수면환경을 만들어 줍니다. 행복한 출발~ 행복이 가득한 웨딩침구 전문점 참사랑에는 다양한 디자인 다양한 소재의 수많은 제품들이 준비되어 있습니다. 타사와 차별화된 우수한 소재의 사용과 트렌드를 주도하는 디자인 그리고 철저한 품질관리를 통해 고객의 만족도를 높이기 위해 최선을 다하고 있습니다. 알레르망동대문종합시장점 참사랑은 혼수 예단이불 침대세트 보료세트 커텐...등 고객이 원하는 디자인으로도 주문제작이 가능한 침구전문이며 숙박시설 관공서 병의원 침구도 취급하고있습니다. 저희 매장은 동대문 종합시장에 위치하고 있으며 최신 디자인을 한자리에서 실속있게 준비하실 수 있기에 참사랑 을 찾아주시는 회원님들이나 예비신부님들께 더 없이 좋은곳이라 생각합니다. 가격 품질 디자인 서비스면에서 최고가 되기 위해 최선을 다하고 있습니다. 알레르망동대문점 참사랑 를 방문하시는 예비신부님들께 기쁨과 만족을 드릴것을 약속드립니다. 고객님들의 많은 사랑과 관심 부탁드립니다. 주차  동대문JW메리어트호텔 주차장 이용가능,쇼핑
텐바이텐 대학로점,"문구,팬시용품",서울 종로구 대학로12길 31 자유빌딩 1층,"['화: 12:00 - 21:00', '수: 12:00 - 21:00', '목: 12:00 - 21:00', '금: 11:00 - 22:00', '토: 11:00 - 22:00', '일: 11:00 - 22:00', '월: 12:00 - 21:00']",http://www.10x10.co.kr/offshop/index.asp?shopid=streetshop011,02-741-9010,색다른 즐거움을 전합니다,쇼핑
운선제한복 종로점,한복,서울 종로구 종로 199,['매일: 10:00 - 19:00'],http://www.woonsunje.com/,02-742-2097, 고전을 디자인하다 운선제한복 입니다. 자체 제직한 청담 최고급샵 납품용 원단으로 30% 할인된 가격에 진행하고 있습니다. 결혼한복 맞춤 및 대여  돌잔치 한복 맞춤 및 대여 전통혼례식 맞춤 및 대여 를 진행하고 있습니다. 고객만족도 100%를 위해 항상 최선을 다하겠습니다.,쇼핑
스톤콧,결혼예물,서울 종로구 종로 141-3,"['화: 10:00 - 19:00', '수: 정기휴무 (매주 수요일)', '목: 10:00 - 19:00', '금: 10:00 - 19:00', '토: 10:00 - 19:00', '일: 10:00 - 19:00', '월: 10:00 - 19:00']",https://blog.naver.com/stoncott,0507-1313-9130,스톤콧은 다이아몬드 전문 브랜드입니다. 다수의 자격증을 보유한 전문 상담사가 상담을 도와드리며 스톤콧만의 특별한 디자인의 반지들을 합리적인 가격에 만나보실 수 있습니다.,쇼핑
알라모다 종로점,남성정장,서울 종로구 종로 115 7층,"['화: 10:00 - 19:30', '수: 10:00 - 19:30', '목: 10:00 - 19:30', '금: 10:00 - 19:30', '토: 10:00 - 19:30', '일: 10:00 - 19:30', '월: 정기휴무 (매주 월요일)']",https://blog.naver.com/psc9937,02-766-4285,다양한 원단과 뛰어난 퀄리티  거품을 뺀 착한 가격 40년 노하우의 맞춤예복 전문 테일러 올인원 맞춤예복 패키지  무료대여  리폼 서비스 당일예약은 02 766 4285 번으로 전화주세요 ,쇼핑
유니클로 광화문 D-TOWER점,캐주얼웨어,서울 종로구 종로3길 17 D타워 광화문 1~2층,['매일: 11:00 - 21:00'],http://www.re-place.co.kr/gwanghwamun/store/detail.do?seq=18&cat=,02-2251-8202,안녕하세요 유니클로를 방문해주셔서 감사합니다. 백화점 마트 입점 점포는 백화점 마트의 휴관일과 동일합니다. 로드사이드 점포는 연중 무휴로 운영됩니다.,쇼핑
두타몰,"쇼핑센터,할인매장",서울 중구 장충단로 275 두타몰,['매일: 10:30 - 24:00'],http://www.doota-mall.com,02-3398-3114,-,쇼핑
프리스비 광화문점,"컴퓨터,모니터",서울 중구 청계천로 8 프리미어 플레이스 1층,"['화: 11:00 - 21:00', '수: 11:00 - 21:00', '목: 11:00 - 21:00', '금: 11:00 - 21:00', '토: 11:00 - 21:00', '일: 11:00 - 20:30', '월: 11:00 - 21:00']",http://www.frisbeekorea.com,02-3789-1755,국내 최대 애플공인리셀러 프리스비 광화문점,쇼핑
에이스아웃도어,"등산,아웃도어",서울 종로구 종로 224-1 2층,"['화: 10:00 - 19:00', '수: 10:00 - 19:00', '목: 10:00 - 19:00', '금: 10:00 - 19:00', '토: 10:00 - 19:00', '일: 정기휴무 (매주 일요일)', '월: 10:00 - 19:00']",https://smartstore.naver.com/aceoutdoor,02-2247-8848,-,쇼핑
SFC Mall,"쇼핑센터,할인매장",서울 중구 세종대로 136 파이낸스빌딩,-,http://www.sfckorea.co.kr/life/main.asp,02-3783-0112,-,쇼핑
한국공인금거래소 서울본사,금매매,서울 종로구 돈화문로5가길 11 201호,"['화: 09:00 - 18:00', '수: 09:00 - 18:00', '목: 09:00 - 18:00', '금: 09:00 - 18:00', '토: 09:00 - 18:00', '일: 정기휴무 (매주 일요일)', '월: 09:00 - 18:00']",http://kaggold.com/,0507-1479-3750,종로금매입 종로금거래소 가장 신뢰할 수 있는 금거래 한국공인금거래소가 시작합니다. 가맹문의 환영 최고가 금매입 은매입 다이아몬드매입 투자용 골드바 실버바 상담 환영 금에 대한 모든 상담은 종로금거래소 한국공인을 찾아주세요,쇼핑
아크레도 종로점,결혼예물,서울 종로구 종로 120 동영타워 10층 아크레도 종로점,"['화: 10:30 - 20:00', '수: 10:30 - 20:00', '목: 10:30 - 20:00', '금: 10:30 - 20:00', '토: 10:00 - 20:00', '일: 10:00 - 20:00', '월: 10:30 - 20:00']",http://www.acredo.kr,0507-1473-5201,독일 웨딩밴드 아크레도는 오리지널 커스터마이징으로 세상 하나뿐인 웨딩밴드를 선사합니다. 100년간 웨딩밴드만 연구한 아크레도는 최첨단 기술과 장인정신을 결합한 독일의 제조 기술로 완벽하게 완성됩니다. 당신의 사랑만큼 유니크한 웨딩밴드를 지금 디자인 해 보세요.,쇼핑
종로커플링 센슈얼링,결혼예물,서울 종로구 율곡로8길 21-1 1층 센슈얼링,"['화: 13:00 - 19:30', '수: 13:00 - 19:30', '목: 13:00 - 19:30', '금: 13:00 - 19:30', '토: 11:00 - 19:30', '일: 11:00 - 19:30', '월: 13:00 - 19:30']",http://sensualing.com,1899-4692, 총 25 000원 할인 네이버예약 쿠폰 15 000원 회원가입 10 000원 주말 및 공휴일은 통화가 불가합니다. 'Sensual' 은 감각적인 'Ring' 은 반지를 뜻하여 Sensualing 으로 탄생하였습니다. Sensualing 은 항상 고객의 니즈와 함께 한국을 대표하는 커플링 전문 브랜드가 될 것 입니다. 자체제작 디자인과 여러 디자인을 함께 선보이고 있습니다. 어디에도 없는 센슈얼링만의 독보적인 디자인과 여러 디자인들을 함께 보여드리겠습니다. 커플링 웨딩밴드 브랜드 센슈얼링 종로커플링 종로커플링매장 서울커플링 종로3가커플링,쇼핑
현대백화점면세점 동대문점,면세점,서울 중구 장충단로 275 두산타워빌딩,['매일: 11:00 - 22:00'],-,02-3668-8000,-,쇼핑
한국표준다이아몬드,결혼예물,서울 종로구 돈화문로 24 2층 경원빌딩,-,http://www.koreadiamond.kr,02-741-4258,다이아몬드 직수입업체  의장등록된 1캐럿 다이아몬드반지 웨딩밴드 결혼커플링 신부예물다이아반지 전문점  GIA 우신 다이아몬드 1캐럿 2캐럿 3캐럿 7부 5부 특가판매  다이아몬드 유색보석 매입시 감정비 무료  웨딩북 네이버 다음카페 인증 ,쇼핑
시에라아웃도어 종로점,등산용품,서울 종로구 종로34길 20,"['화: 09:30 - 19:00', '수: 09:30 - 19:00', '목: 09:30 - 19:00', '금: 09:30 - 19:00', '토: 10:00 - 18:00', '일: 정보없음', '월: 09:30 - 19:00']",https://smartstore.naver.com/sierra_jongno,02-2268-8691,주 호상사 종로 대리점이며 잠발란 FiveTen Rab MSR THERMAREST CHUMS 캠프 에델바이스 Snow Peaks nalgene 기타 캠핑 등산 안전용품 등의 상품을 취급하며 캠핑장비 대량구매 납품 별도 견적요청가능합니다.,쇼핑
모자이크,"도서,음반,문구",서울 중구 다산로31길 64 1층,"['화: 13:00 - 20:00', '수: 13:00 - 20:00', '목: 13:00 - 20:00', '금: 13:00 - 20:00', '토: 13:00 - 20:00', '일: 13:00 - 20:00', '월: 정기휴무 (매주 월요일)']",http://mosaicseoul.kr/,070-4223-5550,모자이크는 흥미로운 중고 음반을 위주로 판매하는 레코드숍입니다. Rare Groove  Jazz  Soul  Afro  Psychedelic  Folk  Electronic 등 다양한 장르의 LP 12인치 7인치 음반을 구비하고 있습니다. 음반과 함께 신선한 민트티와 핸드드립 커피를 마실 수 있는 작은 공간이 마련되어 있습니다.,쇼핑
대동벽지,"벽지,장판,마루",서울 중구 동호로 387-1,-,http://www.bs-daedong.com/,02-2274-5949,-,쇼핑
아식스 두타몰점,스포츠용품,서울 중구 장충단로 275 두타 B1F 23,"['화: 10:30 - 23:00', '수: 10:30 - 23:00', '목: 10:30 - 23:00', '금: 10:30 - 23:00', '토: 10:30 - 23:00', '일: 10:30 - 23:00', '월: 10:30 - 23:00']",https://m.smartstore.naver.com/asicsdoota,02-3398-4260,-,쇼핑
효성주얼리시티 일리아스,결혼예물,서울 종로구 종로 183 효성주얼리시티 지하 2층 24호,"['화: 10:30 - 20:00', '수: 10:30 - 20:00', '목: 10:30 - 20:00', '금: 10:30 - 20:00', '토: 10:00 - 20:00', '일: 10:00 - 20:00', '월: 10:30 - 20:00']",http://www.instagram.com/iliasjewelry_official,0507-1421-8081,새로운 시작을 함께하는 설렘과 하나되는 두 사람의 마음을 담아 디자인하는 Premium Wedding Jewelry Brand 'Eternity 변하지 않는 사랑의 증표 일리아스' 일리아스 다이아몬드는 웨딩 쥬얼리업계의 선두 주자로서 항상 최고의 품질과 최상의 서비스 정신을 바탕으로 고객여러분들께 새로운 감동을 전해드리고자 노력하고 있습니다. 항상 새롭고 독창적인 디자인 최고의 품질을 자랑하는 일리아스 다이아몬드만의 자부심으로 고객여러분들 곁에 찾아 갈 것을 약속드립니다.,쇼핑
다이소 현대시티아울렛동대문점,종합생활용품,서울 중구 장충단로13길 20,"['화: 10:30 - 21:00', '수: 10:30 - 21:00', '목: 10:30 - 21:00', '금: 10:30 - 21:30', '토: 10:30 - 21:30', '일: 10:30 - 21:30', '월: 10:30 - 21:00']",-,02-2283-2170,-,쇼핑
한국정품금거래소,금매매,서울 종로구 돈화문로5가길 4 1층 한국정품금거래소,"['화: 10:00 - 19:00', '수: 10:00 - 19:00', '목: 10:00 - 19:00', '금: 10:00 - 19:00', '토: 10:30 - 19:00', '일: 10:30 - 19:00', '월: 10:00 - 19:00']",https://youtube.com/@user-hv8sg7ki5p,0507-1414-5422,안녕하세요 저희 한국정품금거래소를 방문해 주셔서 감사합니다 한국정품금거래소는 금 은 다이아몬드등을 판매 및 매입 전문 기업입니다 신뢰와 믿음을 바탕으로 정확하고 빠른 금시세  다이아몬드시세를 제공하고 있습니다 또한 국제보석감정사 국가보석감정사가 상주하여 정확한 금은분석 및 다이아몬드 감정 유색보석 감정과 명품시계 감정까지 보다 나은 서비스를 제공하기 위해 항상 노력하고 있습니다 고객님의 편의를 위해 온라인과 오프라인을 연계하여 어디서나 가까운 가맹점을 방문할 수 있으며 제품상담에서 구매 A S까지 쉽고 편리하게 이용하실수 있도록 최선의 노력을 다하고 있습니다 한국정품금거래소는 모든 임직원들이 고객님 한분한분 안심하고 거래할 수 있는 믿을 수 있는 기업이 되기 위해 노력하겠습니다,쇼핑
종로커플링 트윈클링,결혼예물,서울 종로구 돈화문로 33-1 2층 트윈클링,"['화: 11:00 - 19:30 13:00 - 14:00 휴게시간', '수: 11:00 - 19:30 13:00 - 14:00 휴게시간', '목: 11:00 - 19:30 13:00 - 14:00 휴게시간', '금: 11:00 - 19:30 13:00 - 14:00 휴게시간', '토: 11:00 - 19:00 13:00 - 14:00 휴게시간', '일: 11:00 - 19:00 13:00 - 14:00 휴게시간', '월: 11:00 - 19:30 13:00 - 14:00 휴게시간']",http://twinkring.com/,070-4244-8225,시끄럽고 북적이는 종로에 지치셨나요 트윈클링에서 조용하고 편안하게 보고 가세요 ㅁ 여름엔 시원하고 겨울엔 따뜻한 오프라인 '단독' 매장 친절한 상담직원이 고객님의 니즈를 파악하여 취향에 맞는 커플링을 추천 해드립니다                        지금 매장에 방문하시면 최대 '58 000'원 즉시 할인  프리미엄 케이스 무료 업그레이드                       영업시간 오전 11시 ~ 오후 8시 매일 정상 영업합니다~ 설날 구정  추석 당일 제외  예약 방문시 먼저 오셨던 고객님이 상담 중일 경우 약간의 대기 시간이 있을 수 있으니 양해바랍니다.   매장에는 홈페이지 상의 제품이 진열되어 있지 않는 경우도 있으니 요청사항에 원하시는 제품을 미리 기재해주시면 더욱 빠르고 편리하게 상담받으실 수 있습니다   가까운 주자창으로 피카디리 CGV점 유료 주차장이 있습니다 반려견과 동반 입장 가능하시며 다른 손님들과 반려견이 접촉이 없도록 케어 부탁드립니다  종로커플링 익선동데이트 커플링디자인 종로예물,쇼핑
민경장식 동대문점,"침구,커튼",서울 종로구 청계천로 279 동대문종합시장 지하 C동 133호,"['화: 09:10 - 18:00', '수: 09:10 - 18:00', '목: 09:10 - 18:00', '금: 09:10 - 18:00', '토: 09:10 - 18:00', '일: 정기휴무 (매주 일요일)', '월: 09:10 - 18:00']",https://www.instagram.com/dmkcurtain/,0507-1405-3859,고객님의 소중한 집 인테리어. 믿고 찾아주시는만큼 정성을다하겠습니다. 네이버에 동대문커튼 민경장식을 검색하시고 100% 리얼만족 구매후기를 확인하시고 방문 부탁드립니다. 민경장식만의 특별한혜택 서울  경기  인천 무료출장견적 상담서비스 1. 전국최대원단 도소매 보유. 전국 인테리어 업체에 원단 납품. 2. 커텐 블라인드 매장중 30년 이상 커텐에 종사 3. 상위 1% 수입원단부터. 착한가격의 커텐을 구매하실수 있습니다. 4. 판매후에도 각종 A S 보장 서비스 5. 동대문커텐 매장 방문이 힘드신분들은 출장가능  인테리어 전문상담사가 직접 방문 저희 민경커텐은 가장 오래된 온라인 오프라인 커텐도소매업체로서 항상 우리나라 인테리어 발전을 위해 노력하고 있습니다. 공식인증되고 믿을수 있는 커텐업체 민경커텐에서 행복을 느껴보세요. 365일 .24시간 민경커텐은 내 집이라고 생각하고 인테리어를 도와드린답니다. 부담없이 방문하셔서 커텐 블라인드 상담 받으세요~ 민경커텐을 검색하시고 100% 리얼만족 구매후기를 꼭 확인하세요 전세집인데 커텐가격이 비싸서 걱정인가요 어떤커텐이 집에 어울릴지 걱정이신가요 더 다양하고 많은 원단을 보고싶으신가요 네이버에 동대문커튼 민경장식을 검색해 보세요 민경커텐이 모든 고민을 해결하여 드립니다. 선택은 고객님의 몫입니다. 믿고 찾아주시는만큼 최선을 다해 도와드리겠습니다. Mobile.010 5414 3859 Tel.010 9001 8262 서울시 종로구 종로6가 동대문종합시장 지하1층 C동 133호 민경장식,쇼핑
